Business Name,Category,City,Customer ID,Date,State,Number of Records,Spend
Encore Beach Club,Bars,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/26/2015,NV,1,92.84
The Bagel Café,Bars,Enterprise,GXDpXErdVi_tmeYzVElDVQ,6/26/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,GXDpXErdVi_tmeYzVElDVQ,6/26/2015,NV,1,
The Bagel Café,Cafes,Enterprise,GXDpXErdVi_tmeYzVElDVQ,6/26/2015,NV,1,20.24
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,iF5cI1t2kMtrIpm_iKdmeg,6/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,iF5cI1t2kMtrIpm_iKdmeg,6/26/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,iF5cI1t2kMtrIpm_iKdmeg,6/26/2015,NV,1,35.65
Fat Tuesday,Bars,Enterprise,u8TGzuh-mrJ8Qf5K-5tkpQ,6/27/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,u8TGzuh-mrJ8Qf5K-5tkpQ,6/27/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,u8TGzuh-mrJ8Qf5K-5tkpQ,6/27/2015,NV,1,299.45
Scarpetta,Cafes,Enterprise,ge4wyrS6mZhtVdMM2lS1Pw,6/27/2015,NV,1,
Scarpetta,Restaurants,Enterprise,ge4wyrS6mZhtVdMM2lS1Pw,6/27/2015,NV,1,
Scarpetta,Bars,Enterprise,ge4wyrS6mZhtVdMM2lS1Pw,6/27/2015,NV,1,86.39
The Chandelier,Bars,Enterprise,2JLj9aVbyhl3_tPQtDurKg,6/27/2015,NV,1,
The Chandelier,Cafes,Enterprise,2JLj9aVbyhl3_tPQtDurKg,6/27/2015,NV,1,
The Chandelier,Restaurants,Enterprise,2JLj9aVbyhl3_tPQtDurKg,6/27/2015,NV,1,357.84
The Chandelier,Bars,Enterprise,nV8c9HTI1r5IpUB0Fr81Zw,6/27/2015,NV,1,
The Chandelier,Cafes,Enterprise,nV8c9HTI1r5IpUB0Fr81Zw,6/27/2015,NV,1,
The Chandelier,Restaurants,Enterprise,nV8c9HTI1r5IpUB0Fr81Zw,6/27/2015,NV,1,181.76
Fat Tuesday,Bars,Enterprise,fUlSAMFfewxaRY14Ib07uw,6/28/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,fUlSAMFfewxaRY14Ib07uw,6/28/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,fUlSAMFfewxaRY14Ib07uw,6/28/2015,NV,1,131
Nora's Cuisine,Cafes,Enterprise,zzUcHAdUr5uLrKRfw8iIHQ,6/28/2015,NV,1,
Nora's Cuisine,Restaurants,Enterprise,zzUcHAdUr5uLrKRfw8iIHQ,6/28/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,zzUcHAdUr5uLrKRfw8iIHQ,6/28/2015,NV,1,81.38
Encore Beach Club,Restaurants,Enterprise,tmuVweJdPKDnZGnQOq2L2Q,6/29/2015,NV,1,
Encore Beach Club,Cafes,Enterprise,tmuVweJdPKDnZGnQOq2L2Q,6/29/2015,NV,1,
Encore Beach Club,Bars,Enterprise,tmuVweJdPKDnZGnQOq2L2Q,6/29/2015,NV,1,-29.38
Fat Tuesday,Bars,Enterprise,yTnaf_b-RDlEzVmI2vaG7w,6/29/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,yTnaf_b-RDlEzVmI2vaG7w,6/29/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,yTnaf_b-RDlEzVmI2vaG7w,6/29/2015,NV,1,214.11
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,vuvaXKLJzBantHpRwggJuQ,6/29/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,vuvaXKLJzBantHpRwggJuQ,6/29/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,vuvaXKLJzBantHpRwggJuQ,6/29/2015,NV,1,68.04
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,yRx0_IXxloSC5EWm5337BA,6/29/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,yRx0_IXxloSC5EWm5337BA,6/29/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,yRx0_IXxloSC5EWm5337BA,6/29/2015,NV,1,87.67
Scarpetta,Cafes,Enterprise,QysqYBhJITb5q1afDpsN6w,6/29/2015,NV,1,
Scarpetta,Restaurants,Enterprise,QysqYBhJITb5q1afDpsN6w,6/29/2015,NV,1,
Scarpetta,Bars,Enterprise,QysqYBhJITb5q1afDpsN6w,6/29/2015,NV,1,10.36
The Bagel Café,Bars,Enterprise,hNqEqYaRD_wLgShfn0Kv4Q,6/29/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,hNqEqYaRD_wLgShfn0Kv4Q,6/29/2015,NV,1,
The Bagel Café,Cafes,Enterprise,hNqEqYaRD_wLgShfn0Kv4Q,6/29/2015,NV,1,28.39
The Bagel Café,Bars,Enterprise,RbuRUPyuq5--Y9HYbR0cbQ,6/29/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,RbuRUPyuq5--Y9HYbR0cbQ,6/29/2015,NV,1,
The Bagel Café,Cafes,Enterprise,RbuRUPyuq5--Y9HYbR0cbQ,6/29/2015,NV,1,39.38
The Chandelier,Cafes,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/29/2015,NV,1,
The Chandelier,Bars,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/29/2015,NV,1,
The Chandelier,Restaurants,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/29/2015,NV,1,188.02
CUT,Cafes,Enterprise,74kScmJ5DTE-o8TF9dU2Og,6/30/2015,NV,1,
CUT,Bars,Enterprise,74kScmJ5DTE-o8TF9dU2Og,6/30/2015,NV,1,
CUT,Restaurants,Enterprise,74kScmJ5DTE-o8TF9dU2Og,6/30/2015,NV,1,146.76
CUT,Bars,Enterprise,iAfl4oFawCiGYCHFOPvLAA,6/30/2015,NV,1,
CUT,Cafes,Enterprise,iAfl4oFawCiGYCHFOPvLAA,6/30/2015,NV,1,
CUT,Restaurants,Enterprise,iAfl4oFawCiGYCHFOPvLAA,6/30/2015,NV,1,145.15
Frankie's Tiki Room,Cafes,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/30/2015,NV,1,
Frankie's Tiki Room,Bars,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/30/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/30/2015,NV,1,256.42
Nora's Cuisine,Cafes,Enterprise,XNLDwA8xzh7aKLG9y8lbgg,6/30/2015,NV,1,
Nora's Cuisine,Restaurants,Enterprise,XNLDwA8xzh7aKLG9y8lbgg,6/30/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,XNLDwA8xzh7aKLG9y8lbgg,6/30/2015,NV,1,60.02
SUSHISAMBA Las Vegas,Cafes,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/30/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/30/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/30/2015,NV,1,33.41
The Chandelier,Bars,Enterprise,J72hf_DSYNo0IbvgxVCp1w,6/30/2015,NV,1,
The Chandelier,Cafes,Enterprise,J72hf_DSYNo0IbvgxVCp1w,6/30/2015,NV,1,
The Chandelier,Restaurants,Enterprise,J72hf_DSYNo0IbvgxVCp1w,6/30/2015,NV,1,231.59
The Chandelier,Cafes,Enterprise,wtPpWbV7llbhNQj5ELkBiQ,6/30/2015,NV,1,
The Chandelier,Bars,Enterprise,wtPpWbV7llbhNQj5ELkBiQ,6/30/2015,NV,1,
The Chandelier,Restaurants,Enterprise,wtPpWbV7llbhNQj5ELkBiQ,6/30/2015,NV,1,216.05
CUT,Bars,Enterprise,BripuS4ZR94dXVNkr01sfw,7/1/2015,NV,1,
CUT,Cafes,Enterprise,BripuS4ZR94dXVNkr01sfw,7/1/2015,NV,1,
CUT,Restaurants,Enterprise,BripuS4ZR94dXVNkr01sfw,7/1/2015,NV,1,316.82
Margaritaville,Cafes,Enterprise,1-nRAH7_dAvs3IFsGXzHgg,7/1/2015,NV,1,
Margaritaville,Restaurants,Enterprise,1-nRAH7_dAvs3IFsGXzHgg,7/1/2015,NV,1,
Margaritaville,Bars,Enterprise,1-nRAH7_dAvs3IFsGXzHgg,7/1/2015,NV,1,83.41
The Bagel Café,Bars,Enterprise,0xBVXB3C8T2xsQ01sFRfKQ,7/1/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,0xBVXB3C8T2xsQ01sFRfKQ,7/1/2015,NV,1,
The Bagel Café,Cafes,Enterprise,0xBVXB3C8T2xsQ01sFRfKQ,7/1/2015,NV,1,6.77
The Chandelier,Bars,Enterprise,_jnBqACim-UgCQxO73de_w,7/1/2015,NV,1,
The Chandelier,Cafes,Enterprise,_jnBqACim-UgCQxO73de_w,7/1/2015,NV,1,
The Chandelier,Restaurants,Enterprise,_jnBqACim-UgCQxO73de_w,7/1/2015,NV,1,141.33
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,UBFOklzRQ27KeTD8zWTqOg,7/1/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,UBFOklzRQ27KeTD8zWTqOg,7/1/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,UBFOklzRQ27KeTD8zWTqOg,7/1/2015,NV,1,88.67
Fat Tuesday,Cafes,Enterprise,OldskeQ-d3sonyBvgqP5fQ,7/2/2015,NV,1,
Fat Tuesday,Bars,Enterprise,OldskeQ-d3sonyBvgqP5fQ,7/2/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,OldskeQ-d3sonyBvgqP5fQ,7/2/2015,NV,1,72.32
Fat Tuesday,Cafes,Enterprise,Ps9ZNj0VkU7TO3yzi9f1SA,7/2/2015,NV,1,
Fat Tuesday,Bars,Enterprise,Ps9ZNj0VkU7TO3yzi9f1SA,7/2/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,Ps9ZNj0VkU7TO3yzi9f1SA,7/2/2015,NV,1,197.55
Frankie's Tiki Room,Bars,Enterprise,ddKobMKnrSfWPCnedHLjXA,7/2/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,ddKobMKnrSfWPCnedHLjXA,7/2/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,ddKobMKnrSfWPCnedHLjXA,7/2/2015,NV,1,50.67
Frankie's Tiki Room,Bars,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,187.44
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,7-zMaU9rwUo0yl2f6uM60w,7/2/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,7-zMaU9rwUo0yl2f6uM60w,7/2/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,7-zMaU9rwUo0yl2f6uM60w,7/2/2015,NV,1,35.36
SUSHISAMBA Las Vegas,Cafes,Enterprise,bzAZl9i3jNCsk90uYTB_AA,7/2/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,bzAZl9i3jNCsk90uYTB_AA,7/2/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,bzAZl9i3jNCsk90uYTB_AA,7/2/2015,NV,1,300.61
SUSHISAMBA Las Vegas,Cafes,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,rR-o9W6QvZ8fOiua5lJlIQ,7/2/2015,NV,1,157.08
The Bagel Café,Bars,Enterprise,7GHvfyoq2xF-hsOLKrZf_A,7/2/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,7GHvfyoq2xF-hsOLKrZf_A,7/2/2015,NV,1,
The Bagel Café,Cafes,Enterprise,7GHvfyoq2xF-hsOLKrZf_A,7/2/2015,NV,1,31.95
Frankie's Tiki Room,Bars,Enterprise,oOk8F07adAgPSZhMYVmbsQ,7/3/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,oOk8F07adAgPSZhMYVmbsQ,7/3/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,oOk8F07adAgPSZhMYVmbsQ,7/3/2015,NV,1,252.98
SUSHISAMBA Las Vegas,Bars,Enterprise,B74-fRrzGkBWlxK3oiVCqQ,7/3/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,B74-fRrzGkBWlxK3oiVCqQ,7/3/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,B74-fRrzGkBWlxK3oiVCqQ,7/3/2015,NV,1,136.3
Nora's Cuisine,Restaurants,Paradise,PXAIu1h0kt2rqwYbup7NjQ,7/3/2015,NV,1,
Nora's Cuisine,Cafes,Paradise,PXAIu1h0kt2rqwYbup7NjQ,7/3/2015,NV,1,
Nora's Cuisine,Bars,Paradise,PXAIu1h0kt2rqwYbup7NjQ,7/3/2015,NV,1,32.72
SUSHISAMBA Las Vegas,Bars,Paradise,OldskeQ-d3sonyBvgqP5fQ,7/3/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,OldskeQ-d3sonyBvgqP5fQ,7/3/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,OldskeQ-d3sonyBvgqP5fQ,7/3/2015,NV,1,301.14
The Chandelier,Bars,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/3/2015,NV,1,
The Chandelier,Cafes,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/3/2015,NV,1,
The Chandelier,Restaurants,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/3/2015,NV,1,158.68
LAVO Italian Restaurant & Lounge,Cafes,Paradise,Eh0AeiR60UXHsVCaVfwDpw,7/4/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Paradise,Eh0AeiR60UXHsVCaVfwDpw,7/4/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Paradise,Eh0AeiR60UXHsVCaVfwDpw,7/4/2015,NV,1,29.45
Scarpetta,Cafes,Paradise,U3ESRt3OCiWSce0leUFJgg,7/4/2015,NV,1,
Scarpetta,Restaurants,Paradise,U3ESRt3OCiWSce0leUFJgg,7/4/2015,NV,1,
Scarpetta,Bars,Paradise,U3ESRt3OCiWSce0leUFJgg,7/4/2015,NV,1,29.04
The Bagel Café,Restaurants,Paradise,OVkhCFhx4gk07t3DrkJm6w,7/4/2015,NV,1,
The Bagel Café,Bars,Paradise,OVkhCFhx4gk07t3DrkJm6w,7/4/2015,NV,1,
The Bagel Café,Cafes,Paradise,OVkhCFhx4gk07t3DrkJm6w,7/4/2015,NV,1,27.44
CUT,Bars,Paradise,eqiD-ji_iVAIK8JTJ4183g,7/5/2015,NV,1,
CUT,Cafes,Paradise,eqiD-ji_iVAIK8JTJ4183g,7/5/2015,NV,1,
CUT,Restaurants,Paradise,eqiD-ji_iVAIK8JTJ4183g,7/5/2015,NV,1,217.59
Fat Tuesday,Bars,Paradise,Se1AMR9v_hWsAmM8utOkwg,7/5/2015,NV,1,
Fat Tuesday,Cafes,Paradise,Se1AMR9v_hWsAmM8utOkwg,7/5/2015,NV,1,
Fat Tuesday,Restaurants,Paradise,Se1AMR9v_hWsAmM8utOkwg,7/5/2015,NV,1,109.6
SUSHISAMBA Las Vegas,Bars,Paradise,S0yRUj8IbVjO_2tT66DyQw,7/5/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,S0yRUj8IbVjO_2tT66DyQw,7/5/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,S0yRUj8IbVjO_2tT66DyQw,7/5/2015,NV,1,340.97
Fat Tuesday,Bars,Paradise,VyKzQ4NQjmSdi4kQBdCkjQ,7/6/2015,NV,1,
Fat Tuesday,Cafes,Paradise,VyKzQ4NQjmSdi4kQBdCkjQ,7/6/2015,NV,1,
Fat Tuesday,Restaurants,Paradise,VyKzQ4NQjmSdi4kQBdCkjQ,7/6/2015,NV,1,219.16
The Bagel Café,Bars,Paradise,c8kypFrsThVrZHKfv1KIeg,7/6/2015,NV,1,
The Bagel Café,Restaurants,Paradise,c8kypFrsThVrZHKfv1KIeg,7/6/2015,NV,1,
The Bagel Café,Cafes,Paradise,c8kypFrsThVrZHKfv1KIeg,7/6/2015,NV,1,17.74
The Bagel Café,Restaurants,Paradise,ibOgVlxQxJAijBaQnyoGeg,7/6/2015,NV,1,
The Bagel Café,Bars,Paradise,ibOgVlxQxJAijBaQnyoGeg,7/6/2015,NV,1,
The Bagel Café,Cafes,Paradise,ibOgVlxQxJAijBaQnyoGeg,7/6/2015,NV,1,20.32
The Peppermill Restaurant & Fireside Lounge,Cafes,Paradise,fnN0o9UG-3x1URk0sf16pQ,7/6/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Paradise,fnN0o9UG-3x1URk0sf16pQ,7/6/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Paradise,fnN0o9UG-3x1URk0sf16pQ,7/6/2015,NV,1,160.3
Fat Tuesday,Cafes,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/7/2015,NV,1,
Fat Tuesday,Bars,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/7/2015,NV,1,
Fat Tuesday,Restaurants,Paradise,ac-LWMXfGE0ZMChLhYqnnA,7/7/2015,NV,1,224.04
Frankie's Tiki Room,Bars,Paradise,jGuCy1xZnpIE0xppbfBlTg,7/7/2015,NV,1,
Frankie's Tiki Room,Cafes,Paradise,jGuCy1xZnpIE0xppbfBlTg,7/7/2015,NV,1,
Frankie's Tiki Room,Restaurants,Paradise,jGuCy1xZnpIE0xppbfBlTg,7/7/2015,NV,1,153.91
Scarpetta,Cafes,Paradise,x62y_SLT51mV0VohOYVD0Q,7/7/2015,NV,1,
Scarpetta,Restaurants,Paradise,x62y_SLT51mV0VohOYVD0Q,7/7/2015,NV,1,
Scarpetta,Bars,Paradise,x62y_SLT51mV0VohOYVD0Q,7/7/2015,NV,1,54.69
Brio Tuscan Grille,Cafes,Paradise,RjsXNuzUOjOhKUQPakLGoA,7/8/2015,NV,1,
Brio Tuscan Grille,Restaurants,Paradise,RjsXNuzUOjOhKUQPakLGoA,7/8/2015,NV,1,
Brio Tuscan Grille,Bars,Paradise,RjsXNuzUOjOhKUQPakLGoA,7/8/2015,NV,1,33.65
CUT,Cafes,Paradise,Qw_d8QV6_B6Ztre-X8L8cA,7/8/2015,NV,1,
CUT,Bars,Paradise,Qw_d8QV6_B6Ztre-X8L8cA,7/8/2015,NV,1,
CUT,Restaurants,Paradise,Qw_d8QV6_B6Ztre-X8L8cA,7/8/2015,NV,1,46.73
SUSHISAMBA Las Vegas,Bars,Paradise,B74-fRrzGkBWlxK3oiVCqQ,7/8/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,B74-fRrzGkBWlxK3oiVCqQ,7/8/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,B74-fRrzGkBWlxK3oiVCqQ,7/8/2015,NV,1,208.89
SUSHISAMBA Las Vegas,Bars,Paradise,lScAaXwR6TeiH59Hv2vjPQ,7/8/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,lScAaXwR6TeiH59Hv2vjPQ,7/8/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,lScAaXwR6TeiH59Hv2vjPQ,7/8/2015,NV,1,41.39
The Chandelier,Bars,Paradise,Ou-6mRvOl4eUXiQFFGs_8A,7/8/2015,NV,1,
The Chandelier,Cafes,Paradise,Ou-6mRvOl4eUXiQFFGs_8A,7/8/2015,NV,1,
The Chandelier,Restaurants,Paradise,Ou-6mRvOl4eUXiQFFGs_8A,7/8/2015,NV,1,360.58
CUT,Bars,Paradise,Czjybxlx-Pse-H4oK8Upww,7/9/2015,NV,1,
CUT,Cafes,Paradise,Czjybxlx-Pse-H4oK8Upww,7/9/2015,NV,1,
CUT,Restaurants,Paradise,Czjybxlx-Pse-H4oK8Upww,7/9/2015,NV,1,255.6
Frankie's Tiki Room,Cafes,Paradise,aAsxorMmHDNmZfx43h2rEA,7/9/2015,NV,1,
Frankie's Tiki Room,Bars,Paradise,aAsxorMmHDNmZfx43h2rEA,7/9/2015,NV,1,
Frankie's Tiki Room,Restaurants,Paradise,aAsxorMmHDNmZfx43h2rEA,7/9/2015,NV,1,280.19
LAVO Italian Restaurant & Lounge,Cafes,Paradise,lWnfftrLaqkPRBEolYTgxw,7/9/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Paradise,lWnfftrLaqkPRBEolYTgxw,7/9/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Paradise,lWnfftrLaqkPRBEolYTgxw,7/9/2015,NV,1,43.69
Scarpetta,Cafes,Paradise,pkgYy4PBrVCT6H0sILmTvA,7/9/2015,NV,1,
Scarpetta,Restaurants,Paradise,pkgYy4PBrVCT6H0sILmTvA,7/9/2015,NV,1,
Scarpetta,Bars,Paradise,pkgYy4PBrVCT6H0sILmTvA,7/9/2015,NV,1,141.32
The Peppermill Restaurant & Fireside Lounge,Cafes,Paradise,rM2EgDABupC_yKwqICDS0g,7/9/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Paradise,rM2EgDABupC_yKwqICDS0g,7/9/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Paradise,rM2EgDABupC_yKwqICDS0g,7/9/2015,NV,1,231.67
CUT,Cafes,Paradise,U_pYV7n7cY2eGeDBwDsqSQ,7/10/2015,NV,1,
CUT,Bars,Paradise,U_pYV7n7cY2eGeDBwDsqSQ,7/10/2015,NV,1,
CUT,Restaurants,Paradise,U_pYV7n7cY2eGeDBwDsqSQ,7/10/2015,NV,1,253.34
LAVO Italian Restaurant & Lounge,Restaurants,Paradise,FbvuZyo2VRAq0XL3UOy_Zw,7/10/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Paradise,FbvuZyo2VRAq0XL3UOy_Zw,7/10/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Paradise,FbvuZyo2VRAq0XL3UOy_Zw,7/10/2015,NV,1,87.74
Nora's Cuisine,Restaurants,Paradise,jmA0PBDcPDW9S83sLYRieg,7/10/2015,NV,1,
Nora's Cuisine,Cafes,Paradise,jmA0PBDcPDW9S83sLYRieg,7/10/2015,NV,1,
Nora's Cuisine,Bars,Paradise,jmA0PBDcPDW9S83sLYRieg,7/10/2015,NV,1,66.91
LAVO Italian Restaurant & Lounge,Restaurants,Paradise,suw9CykTih09bqeA-L6d_w,7/11/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Paradise,suw9CykTih09bqeA-L6d_w,7/11/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Paradise,suw9CykTih09bqeA-L6d_w,7/11/2015,NV,1,93.39
SUSHISAMBA Las Vegas,Cafes,Paradise,BripuS4ZR94dXVNkr01sfw,7/11/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Paradise,BripuS4ZR94dXVNkr01sfw,7/11/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,BripuS4ZR94dXVNkr01sfw,7/11/2015,NV,1,94.59
SUSHISAMBA Las Vegas,Bars,Paradise,vyiHjaQlESGcXgEfEmH4ow,7/11/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,vyiHjaQlESGcXgEfEmH4ow,7/11/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,vyiHjaQlESGcXgEfEmH4ow,7/11/2015,NV,1,255.86
CUT,Bars,Paradise,spZ06v78ERelJilKdQETuA,7/12/2015,NV,1,
CUT,Cafes,Paradise,spZ06v78ERelJilKdQETuA,7/12/2015,NV,1,
CUT,Restaurants,Paradise,spZ06v78ERelJilKdQETuA,7/12/2015,NV,1,204.4
LAVO Italian Restaurant & Lounge,Restaurants,Paradise,n6sFrQYz44nppbvriY36mg,7/12/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Paradise,n6sFrQYz44nppbvriY36mg,7/12/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Paradise,n6sFrQYz44nppbvriY36mg,7/12/2015,NV,1,60.08
Nora's Cuisine,Restaurants,Paradise,ia1nTRAQEaFWv0cwADeK7g,7/12/2015,NV,1,
Nora's Cuisine,Cafes,Paradise,ia1nTRAQEaFWv0cwADeK7g,7/12/2015,NV,1,
Nora's Cuisine,Bars,Paradise,ia1nTRAQEaFWv0cwADeK7g,7/12/2015,NV,1,48.13
SUSHISAMBA Las Vegas,Bars,Paradise,UTtK5S4o7yhHsNcPMI9RMg,7/12/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Paradise,UTtK5S4o7yhHsNcPMI9RMg,7/12/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Paradise,UTtK5S4o7yhHsNcPMI9RMg,7/12/2015,NV,1,108.37
The Chandelier,Bars,Paradise,STcCu-FCjB4gjMRkMb_B3Q,7/12/2015,NV,1,
The Chandelier,Cafes,Paradise,STcCu-FCjB4gjMRkMb_B3Q,7/12/2015,NV,1,
The Chandelier,Restaurants,Paradise,STcCu-FCjB4gjMRkMb_B3Q,7/12/2015,NV,1,112.8
Brio Tuscan Grille,Cafes,Paradise,L79wA5De6GOzt5ilTJfIUA,7/13/2015,NV,1,
Brio Tuscan Grille,Restaurants,Paradise,L79wA5De6GOzt5ilTJfIUA,7/13/2015,NV,1,
Brio Tuscan Grille,Bars,Paradise,L79wA5De6GOzt5ilTJfIUA,7/13/2015,NV,1,51.02
Frankie's Tiki Room,Cafes,Paradise,jZorX8qv1Wc5DjAtHGPUlQ,7/13/2015,NV,1,
Frankie's Tiki Room,Bars,Paradise,jZorX8qv1Wc5DjAtHGPUlQ,7/13/2015,NV,1,
Frankie's Tiki Room,Restaurants,Paradise,jZorX8qv1Wc5DjAtHGPUlQ,7/13/2015,NV,1,242.67
The Bagel Café,Restaurants,Paradise,VQn4csaGtX0mhr-VaZzREg,7/13/2015,NV,1,
The Bagel Café,Bars,Paradise,VQn4csaGtX0mhr-VaZzREg,7/13/2015,NV,1,
The Bagel Café,Cafes,Paradise,VQn4csaGtX0mhr-VaZzREg,7/13/2015,NV,1,16.09
Brio Tuscan Grille,Cafes,Paradise,v5FYNoU_9P2OCCnFxTUWTQ,7/14/2015,NV,1,
Brio Tuscan Grille,Restaurants,Paradise,v5FYNoU_9P2OCCnFxTUWTQ,7/14/2015,NV,1,
Brio Tuscan Grille,Bars,Paradise,v5FYNoU_9P2OCCnFxTUWTQ,7/14/2015,NV,1,34.09
The Bagel Café,Bars,Paradise,zygy-qHElFDG119i_64WFA,7/14/2015,NV,1,
The Bagel Café,Restaurants,Paradise,zygy-qHElFDG119i_64WFA,7/14/2015,NV,1,
The Bagel Café,Cafes,Paradise,zygy-qHElFDG119i_64WFA,7/14/2015,NV,1,18.09
Frankie's Tiki Room,Cafes,Paradise,_6bFXoUrzam_1SzP3bFLXA,7/15/2015,NV,1,
